"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"tennis-4435","noun","tennis","tennis",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.964323657503783","dbo:location","1-gram"
"race-4436","noun","race","race",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.963609095089832","dbo:location","1-gram"
"Glacier-4437","noun","Glacier","Glacier",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.96309735869363","dbo:location","1-gram"
"tournament-4438","noun","tournament","tournament",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.962416516998704","dbo:location","1-gram"
"University-4684","noun","University","University",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.940643681368414","dbo:isPartOf","1-gram"
"College-4685","noun","College","College",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.850743326920811","dbo:isPartOf","1-gram"
"college-4686","noun","college","college",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.812054746450942","dbo:isPartOf","1-gram"
"University_of-4687","noun","University of","University of",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.785421327804643","dbo:isPartOf","2-gram"
"University-4688","noun","University","University",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.771607199271968","dbo:isPartOf","2-gram"
"University_of-4689","noun","University of","University of",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.760462944913791","dbo:isPartOf","3-gram"
"of_University-4690","noun","of University","of University",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.69488226951087","dbo:isPartOf","3-gram"
"of_University_of-4691","noun","of University of","of University of",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.682449126446794","dbo:isPartOf","4-gram"
"College-4692","noun","College","College",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.653978421770462","dbo:isPartOf","2-gram"
"college_of-4693","noun","college of","college of",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.606482835434854","dbo:isPartOf","2-gram"
"federal_subject-4708","noun","federal subject","federal subject",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.977008420918394","dbo:leaderName","3-gram"
"federal_subject-4709","noun","federal subject","federal subject",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.955533085905909","dbo:leaderName","2-gram"
"federal_subject-4710","noun","federal subject","federal subject",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.952380952380952","dbo:leaderName","4-gram"
"federal_subject_of-4711","noun","federal subject of","federal subject of",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.874385649785188","dbo:leaderName","3-gram"
"subject_of_Russia-4712","noun","subject of Russia","subject of Russia",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.846809798439941","dbo:leaderName","3-gram"
"of_Russia-4713","noun","of Russia","of Russia",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.797924998575035","dbo:leaderName","2-gram"
"subject_of-4714","noun","subject of","subject of",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.773526783828593","dbo:leaderName","2-gram"
"subject-4715","noun","subject","subject",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.743391941675028","dbo:leaderName","1-gram"
"Ð¾ÌÐ±Ð»Ð°ÑÑÑ-4716","noun","Ð¾ÌÐ±Ð»Ð°ÑÑÑ","Ð¾ÌÐ±Ð»Ð°ÑÑÑ",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.654653670707977","dbo:leaderName","1-gram"
"of_Russia-4717","noun","of Russia","of Russia",,"NounPPFrame","range","domain","1","dbo:leaderName","dbo:City","dbo:Person","0.621059003408119","dbo:leaderName","3-gram"
"painter-4888","noun","painter","painter",,"NounPPFrame","range","domain","1","dbo:movement","dbo:Artist","owl:Thing","0.431142640896389","dbo:movement","1-gram"
"painting-4899","noun","painting","painting",,"NounPPFrame","range","domain","1","dbo:museum","dbo:Artwork","dbo: Museum","0.752543285170023","dbo:museum","1-gram"
"painting_by-4900","noun","painting by","painting by",,"NounPPFrame","range","domain","1","dbo:museum","dbo:Artwork","dbo: Museum","0.656372150943703","dbo:museum","2-gram"
"Museum-4901","noun","Museum","Museum",,"NounPPFrame","range","domain","1","dbo:museum","dbo:Artwork","dbo: Museum","0.49429955459732","dbo:museum","1-gram"
"artist-4902","noun","artist","artist",,"NounPPFrame","range","domain","1","dbo:museum","dbo:Artwork","dbo: Museum","0.488339080410042","dbo:museum","1-gram"
"painting-4903","noun","painting","painting",,"NounPPFrame","range","domain","1","dbo:museum","dbo:Artwork","dbo: Museum","0.425654127151295","dbo:museum","2-gram"
"painting-4904","noun","painting","painting",,"NounPPFrame","range","domain","1","dbo:museum","dbo:Artwork","dbo: Museum","0.418785118766829","dbo:museum","3-gram"
"music-4906","noun","music","music",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.452095800878353","dbo:musicBy","onegram"
"with_music-4909","noun","with music","with music",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.418171644905024","dbo:musicBy","twogram"
"music-4911","noun","music","music",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.83644418878165","dbo:musicBy","1-gram"
"lyrics-4912","noun","lyrics","lyrics",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.8213560272587","dbo:musicBy","1-gram"
"book-4913","noun","book","book",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.773446918462191","dbo:musicBy","1-gram"
"lyrics_by-4914","noun","lyrics by","lyrics by",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.759909666117912","dbo:musicBy","2-gram"
"lyrics-4918","noun","lyrics","lyrics",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.64000758216131","dbo:musicBy","2-gram"
"book_by-4919","noun","book by","book by",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.639749023266131","dbo:musicBy","2-gram"
"music_by-4920","noun","music by","music by",,"NounPPFrame","range","domain","1","dbo:musicBy","dbo:Person","dbo:Musical","0.626227198008467","dbo:musicBy","2-gram"
"film-4921","noun","film","film",,"NounPPFrame","range","domain","1","dbo:musicComposer","dbo:Film","dbo:Person","0.703914252629489","dbo:musicComposer","1-gram"
"series-4924","noun","series","series",,"NounPPFrame","range","domain","1","dbo:musicComposer","dbo:Film","dbo:Person","0.649302802542706","dbo:musicComposer","1-gram"
"anime-4925","noun","anime","anime",,"NounPPFrame","range","domain","1","dbo:musicComposer","dbo:Film","dbo:Person","0.624501500274299","dbo:musicComposer","1-gram"
"film_directed-4927","noun","film directed","film directed",,"NounPPFrame","range","domain","1","dbo:musicComposer","dbo:Film","dbo:Person","0.553623303393452","dbo:musicComposer","2-gram"
"film_directed_by-4928","noun","film directed by","film directed by",,"NounPPFrame","range","domain","1","dbo:musicComposer","dbo:Film","dbo:Person","0.540872072557893","dbo:musicComposer","3-gram"
"The_film-4929","noun","The film","The film",,"NounPPFrame","range","domain","1","dbo:musicComposer","dbo:Film","dbo:Person","0.510796659948962","dbo:musicComposer","2-gram"
"television-4930","noun","television","television",,"NounPPFrame","range","domain","1","dbo:musicComposer","dbo:Film","dbo:Person","0.49457877592174","dbo:musicComposer","1-gram"
"gymnast-4973","noun","gymnast","gymnast",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.797724035217466","dbo:nationality","onegram"
"volleyball-4974","noun","volleyball","volleyball",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.782386649448742","dbo:nationality","onegram"
"player-4978","noun","player","player",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.729748699811665","dbo:nationality","onegram"
"volleyball_player-4979","noun","volleyball player","volleyball player",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.729099168129948","dbo:nationality","twogram"
"part-4981","noun","part","part",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.707999593134566","dbo:nationality","onegram"
"part_of-4982","noun","part of","part of",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.707776495730844","dbo:nationality","twogram"
"part_of-4983","noun","part of","part of",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.706659952212268","dbo:nationality","threegram"
"Alexandria-4984","noun","Alexandria","Alexandria",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.948399961882001","dbo:nationality","1-gram"
"Patriarch_of-4985","noun","Patriarch of","Patriarch of",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.943960740336786","dbo:nationality","2-gram"
"Patriarch-4986","noun","Patriarch","Patriarch",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.939699044800515","dbo:nationality","1-gram"
"guitarist-4987","noun","guitarist","guitarist",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.903327183250897","dbo:nationality","1-gram"
"golfer-4988","noun","golfer","golfer",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.895771036799997","dbo:nationality","1-gram"
"Swedish-4989","noun","Swedish","Swedish",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.890436055422247","dbo:nationality","1-gram"
"Swedish-4991","noun","Swedish","Swedish",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.880365797115669","dbo:nationality","2-gram"
"Mark-4992","noun","Mark","Mark",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.879465396564016","dbo:nationality","1-gram"
"professional_golfer-4993","noun","professional golfer","professional golfer",,"NounPPFrame","range","domain","1","dbo:nationality","dbo:Person","dbo:Country","0.875810116909241","dbo:nationality","2-gram"
"Henry_James-5231","noun","Henry James","Henry James",,"NounPPFrame","range","domain","1","dbo:numberOfPages","dbo:WrittenWork","xsd:positiveInteger","0.677334010667683","dbo:numberOfPages","2-gram"
"story_by_Henry-5232","noun","story by Henry","story by Henry",,"NounPPFrame","range","domain","1","dbo:numberOfPages","dbo:WrittenWork","xsd:positiveInteger","0.649234454064236","dbo:numberOfPages","3-gram"
"by_Henry_James-5233","noun","by Henry James","by Henry James",,"NounPPFrame","range","domain","1","dbo:numberOfPages","dbo:WrittenWork","xsd:positiveInteger","0.628618557093712","dbo:numberOfPages","3-gram"
"book-5235","noun","book","book",,"NounPPFrame","range","domain","1","dbo:numberOfPages","dbo:WrittenWork","xsd:positiveInteger","0.605305030988155","dbo:numberOfPages","1-gram"
"by_Henry-5236","noun","by Henry","by Henry",,"NounPPFrame","range","domain","1","dbo:numberOfPages","dbo:WrittenWork","xsd:positiveInteger","0.592667259334222","dbo:numberOfPages","2-gram"
"Henry_James-5238","noun","Henry James","Henry James",,"NounPPFrame","range","domain","1","dbo:numberOfPages","dbo:WrittenWork","xsd:positiveInteger","0.511165650822358","dbo:numberOfPages","3-gram"
"James-5240","noun","James","James",,"NounPPFrame","range","domain","1","dbo:numberOfPages","dbo:WrittenWork","xsd:positiveInteger","0.487377324966494","dbo:numberOfPages","2-gram"
"Henry_James_published_in-5241","noun","Henry James published in","Henry James published in",,"NounPPFrame","range","domain","1","dbo:numberOfPages","dbo:WrittenWork","xsd:positiveInteger","0.4789474720714","dbo:numberOfPages","5-gram"
"series-5258","noun","series","series",,"NounPPFrame","range","domain","1","dbo:numberOfSeasons","dbo:TelevisionShow","xsd:nonNegativeInteger","0.68811184609628","dbo:numberOfSeasons","1-gram"
"television-5259","noun","television","television",,"NounPPFrame","range","domain","1","dbo:numberOfSeasons","dbo:TelevisionShow","xsd:nonNegativeInteger","0.611394528353821","dbo:numberOfSeasons","1-gram"
"television_series-5260","noun","television series","television series",,"NounPPFrame","range","domain","1","dbo:numberOfSeasons","dbo:TelevisionShow","xsd:nonNegativeInteger","0.526357128595519","dbo:numberOfSeasons","2-gram"
"show-5261","noun","show","show",,"NounPPFrame","range","domain","1","dbo:numberOfSeasons","dbo:TelevisionShow","xsd:nonNegativeInteger","0.495157334484203","dbo:numberOfSeasons","1-gram"
"American-5262","noun","American","American",,"NounPPFrame","range","domain","1","dbo:numberOfSeasons","dbo:TelevisionShow","xsd:nonNegativeInteger","0.482816061259125","dbo:numberOfSeasons","2-gram"
"American-5263","noun","American","American",,"NounPPFrame","range","domain","1","dbo:numberOfSeasons","dbo:TelevisionShow","xsd:nonNegativeInteger","0.475949195711525","dbo:numberOfSeasons","3-gram"
"The_series-5264","noun","The series","The series",,"NounPPFrame","range","domain","1","dbo:numberOfSeasons","dbo:TelevisionShow","xsd:nonNegativeInteger","0.463387380901879","dbo:numberOfSeasons","2-gram"
"American-5266","noun","American","American",,"NounPPFrame","range","domain","1","dbo:numberOfSeasons","dbo:TelevisionShow","xsd:nonNegativeInteger","0.460646318154677","dbo:numberOfSeasons","1-gram"
"school-5278","noun","school","school",,"NounPPFrame","range","domain","1","dbo:numberOfStudents","dbo:School","xsd:nonNegativeInteger","0.81952818614637","dbo:numberOfStudents","1-gram"
"School-5279","noun","School","School",,"NounPPFrame","range","domain","1","dbo:numberOfStudents","dbo:School","xsd:nonNegativeInteger","0.781935808816418","dbo:numberOfStudents","1-gram"
"High_School-5281","noun","High School","High School",,"NounPPFrame","range","domain","1","dbo:numberOfStudents","dbo:School","xsd:nonNegativeInteger","0.659471909221578","dbo:numberOfStudents","2-gram"
"School-5282","noun","School","School",,"NounPPFrame","range","domain","1","dbo:numberOfStudents","dbo:School","xsd:nonNegativeInteger","0.641337272568297","dbo:numberOfStudents","2-gram"
"high_school-5284","noun","high school","high school",,"NounPPFrame","range","domain","1","dbo:numberOfStudents","dbo:School","xsd:nonNegativeInteger","0.621326633955805","dbo:numberOfStudents","2-gram"
"public-5286","noun","public","public",,"NounPPFrame","range","domain","1","dbo:numberOfStudents","dbo:School","xsd:nonNegativeInteger","0.591519956473349","dbo:numberOfStudents","1-gram"
"School-5287","noun","School","School",,"NounPPFrame","range","domain","1","dbo:numberOfStudents","dbo:School","xsd:nonNegativeInteger","0.58555185902148","dbo:numberOfStudents","3-gram"
"High_School-5288","noun","High School","High School",,"NounPPFrame","range","domain","1","dbo:numberOfStudents","dbo:School","xsd:nonNegativeInteger","0.564943095757889","dbo:numberOfStudents","3-gram"
"Governor-5378","noun","Governor","Governor",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.65176022406837","dbo:office","1-gram"
"Governor_of-5379","noun","Governor of","Governor of",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.63606520584651","dbo:office","2-gram"
"politician-5380","noun","politician","politician",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.633315998045007","dbo:office","1-gram"
"United-5381","noun","United","United",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.600791687627883","dbo:office","1-gram"
"United_States-5383","noun","United States","United States",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.594460026370314","dbo:office","2-gram"
"States-5384","noun","States","States",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.592048413886719","dbo:office","1-gram"
"Senator-5385","noun","Senator","Senator",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.583618164634516","dbo:office","1-gram"
"politician-5387","noun","politician","politician",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.568122937337746","dbo:office","1-gram"
"American-5388","noun","American","American",,"NounPPFrame","range","domain","1","dbo:office","dbo:Country","xsd:string","0.562364607285989","dbo:office","1-gram"
"country-5389","noun","country","country",,"NounPPFrame","range","domain","1","dbo:officialLanguage","dbo:Country","dbo:Language","0.470823615430758","dbo:officialLanguage","1-gram"
"country_in-5392","noun","country in","country in",,"NounPPFrame","range","domain","1","dbo:officialLanguage","dbo:Country","dbo:Language","0.427262506218268","dbo:officialLanguage","2-gram"
"Metro-5404","noun","Metro","Metro",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.65446850703538","dbo:openingDate","1-gram"
"station-5405","noun","station","station",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.64763093736636","dbo:openingDate","3-gram"
"South-5406","noun","South","South",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.642884448516708","dbo:openingDate","1-gram"
"station-5407","noun","station","station",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.641874715337766","dbo:openingDate","2-gram"
"Line-5408","noun","Line","Line",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.637066146418824","dbo:openingDate","1-gram"
"South_Korea-5409","noun","South Korea","South Korea",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.634975673464671","dbo:openingDate","2-gram"
"station-5410","noun","station","station",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.632893373522695","dbo:openingDate","1-gram"
"Korea-5411","noun","Korea","Korea",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.631970533147461","dbo:openingDate","1-gram"
"Metro_Line-5412","noun","Metro Line","Metro Line",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.619452121017079","dbo:openingDate","2-gram"
"station_of-5413","noun","station of","station of",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.615945585980029","dbo:openingDate","2-gram"
"shopping-5414","noun","shopping","shopping",,"NounPPFrame","range","domain","1","dbo:openingDate","dbo:ArchitecturalStructure","xsd:date","0.587240850924643","dbo:openingDate","1-gram"
"London-5448","noun","London","London",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.596409840618494","dbo:operator","onegram"
"London-5449","noun","London","London",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.555630121766958","dbo:operator","threegram"
"London-5451","noun","London","London",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.537206295594947","dbo:operator","exact_string"
"home-5452","noun","home","home",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.512989176042577","dbo:operator","onegram"
"home-5453","noun","home","home",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.490444056798478","dbo:operator","onegram"
"station-5454","noun","station","station",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.463427557090794","dbo:operator","onegram"
"home-5455","noun","home","home",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.429197537639476","dbo:operator","twogram"
"launch-5457","noun","launch","launch",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.963469638464108","dbo:operator","1-gram"
"camp-5459","noun","camp","camp",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.824996000721601","dbo:operator","1-gram"
"launch-5460","noun","launch","launch",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.805670548104965","dbo:operator","2-gram"
"Travelcard-5461","noun","Travelcard","Travelcard",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.77719164022626","dbo:operator","1-gram"
"Travelcard_Zone-5463","noun","Travelcard Zone","Travelcard Zone",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.768507662190585","dbo:operator","2-gram"
"in_Travelcard-5464","noun","in Travelcard","in Travelcard",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.755294511205873","dbo:operator","2-gram"
"in_Travelcard_Zone-5465","noun","in Travelcard Zone","in Travelcard Zone",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.746355799780354","dbo:operator","3-gram"
"Force-5466","noun","Force","Force",,"NounPPFrame","range","domain","1","dbo:operator","dbo:LaunchPad","dbo:Organisation","0.736582100983564","dbo:operator","1-gram"
"daughter_of-5631","noun","daughter of","daughter of",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.408248290463863","dbo:parent","twogram"
"soap-5632","noun","soap","soap",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.73030296429291","dbo:parent","1-gram"
"soap_opera-5633","noun","soap opera","soap opera",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.730198085254671","dbo:parent","2-gram"
"opera-5634","noun","opera","opera",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.729864737560853","dbo:parent","1-gram"
"character-5635","noun","character","character",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.664966948867786","dbo:parent","1-gram"
"fictional_character-5637","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.65499962400626","dbo:parent","4-gram"
"fictional_character-5640","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.653017352715212","dbo:parent","3-gram"
"fictional_character-5641","noun","fictional character","fictional character",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.652642898753949","dbo:parent","2-gram"
"character_from-5642","noun","character from","character from",,"NounPPFrame","range","domain","1","dbo:parent","dbo:Person","dbo:Person","0.599982000809959","dbo:parent","2-gram"
"Canada-5688","noun","Canada","Canada",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.580584749787138","dbo:party","onegram"
"of_Canada-5689","noun","of Canada","of Canada",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.579704408492587","dbo:party","twogram"
"member-5690","noun","member","member",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.563623183476329","dbo:party","onegram"
"member_of-5691","noun","member of","member of",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.554487680977192","dbo:party","threegram"
"member_of_House_of-5692","noun","member of House of","member of House of",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.545199123035738","dbo:party","fivegram"
"House_of_Commons_of-5693","noun","House of Commons of","House of Commons of",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.54426154861361","dbo:party","fivegram"
"member_of_House_of_Commons_of_Canada.-5694","noun","member of House of Commons of Canada.","member of House of Commons of Canada.",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.535749548914799","dbo:party","exact_string"
"party-5695","noun","party","party",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.512359998566189","dbo:party","onegram"
"party_member_of-5696","noun","party member of","party member of",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.499233324363729","dbo:party","fourgram"
"party_member_of_House-5697","noun","party member of House","party member of House",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.493057004206759","dbo:party","fivegram"
"Canada-5698","noun","Canada","Canada",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.90175111549372","dbo:party","1-gram"
"of_Canada-5699","noun","of Canada","of Canada",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.878795510281165","dbo:party","2-gram"
"House-5700","noun","House","House",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.871818628707361","dbo:party","1-gram"
"House-5701","noun","House","House",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.869472536944571","dbo:party","2-gram"
"House_of-5702","noun","House of","House of",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.867708807630676","dbo:party","2-gram"
"House_of-5703","noun","House of","House of",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.866530994821199","dbo:party","3-gram"
"House_of_Commons-5704","noun","House of Commons","House of Commons",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.865941487999844","dbo:party","4-gram"
"of_Commons_of-5705","noun","of Commons of","of Commons of",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.838958022254655","dbo:party","3-gram"
"Commons_of_Canada-5706","noun","Commons of Canada","Commons of Canada",,"NounPPFrame","range","domain","1","dbo:party","dbo:Person","dbo:PoliticalParty","0.838349100354482","dbo:party","3-gram"
"in_Perth-5720","noun","in Perth","in Perth",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.643119694284408","dbo:minimumTemperature","3-gram"
"Perth-5721","noun","Perth","Perth",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.634745449542008","dbo:minimumTemperature","2-gram"
"in_Perth-5722","noun","in Perth","in Perth",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.625","dbo:minimumTemperature","2-gram"
"in_Perth_Kinross-5723","noun","in Perth Kinross","in Perth Kinross",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.59336610396393","dbo:minimumTemperature","4-gram"
"Perth_Kinross-5724","noun","Perth Kinross","Perth Kinross",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.589368958489306","dbo:minimumTemperature","3-gram"
"Perth-5725","noun","Perth","Perth",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.512205672716333","dbo:minimumTemperature","1-gram"
"designated_Site_of-5726","noun","designated Site of","designated Site of",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.467707173346743","dbo:minimumTemperature","3-gram"
"of_Blairgowrie_in-5728","noun","of Blairgowrie in","of Blairgowrie in",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.433012701892219","dbo:minimumTemperature","3-gram"
"Special_Area-5729","noun","Special Area","Special Area",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.412478955692153","dbo:minimumTemperature","3-gram"
"loch-5730","noun","loch","loch",,"NounPPFrame","range","domain","1","dbo:minimumTemperature","dbo:Planet","xsd:double","0.400891862868637","dbo:minimumTemperature","3-gram"
"population-6021","noun","population","population",,"NounPPFrame","range","domain","1","dbo:populationTotal","dbo:City","xsd:double","0.905163756920726","dbo:populationTotal","1-gram"
