id,score,qald question,quegg question,qald sparql,quegg sparql,qald answer,quegg answer
119,0.872340425531915,Wer war der Vizepräsident unter John F. Kennedy?,"""was war der Vizepr�sident von John F. Kennedy?""","PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { res:John_F._Kennedy dbo:vicePresident ?uri . 
}","select  ?o    
{
    <http://dbpedia.org/resource/John_F._Kennedy> <http://dbpedia.org/ontology/vicePresident>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    
}",[[(http://dbpedia.org/resource/Lyndon_B._Johnson )]],[(http://dbpedia.org/resource/Lyndon_B._Johnson )]
120,0,Welche Tochtergesellschaft von Lufthansa fliegt sowohl Dortmund als auch Berlin Tegel an?,,"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri 
WHERE {
        res:Lufthansa dbo:subsidiary ?uri .
        ?uri dbo:targetAirport res:Dortmund_Airport .
        ?uri dbo:targetAirport res:Berlin_Tegel_Airport .
}",,"[[(http://dbpedia.org/resource/JetBlue ), (http://dbpedia.org/resource/SunExpress ), (http://dbpedia.org/resource/Brussels_Airlines ), (http://dbpedia.org/resource/Eurowings ), (http://dbpedia.org/resource/Lufthansa_Regional ), (http://dbpedia.org/resource/LSG_Sky_Chefs ), (http://dbpedia.org/resource/AeroLogic ), (http://dbpedia.org/resource/Tyrolean_Airways ), (http://dbpedia.org/resource/Swiss_European_Air_Lines ), (http://dbpedia.org/resource/Lufthansa_Cargo ), (http://dbpedia.org/resource/Lufthansa_Systems ), (http://dbpedia.org/resource/Lufthansa_Technik ), (http://dbpedia.org/resource/Lufthansa_Consulting ), (http://dbpedia.org/resource/Global_Load_Control ), (http://dbpedia.org/resource/Swiss_International_Air_Lines ), (http://dbpedia.org/resource/Air_Dolomiti ), (http://dbpedia.org/resource/Edelweiss_Air ), (http://dbpedia.org/resource/Lufthansa_CityLine ), (http://dbpedia.org/resource/Austrian_Airlines ), (http://dbpedia.org/resource/Luxair ), (http://dbpedia.org/resource/Lufthansa_Flight_Training ), (http://dbpedia.org/resource/Germanwings )]]",[]
121,0.876404494382022,Wer war der Nachfolger von John F. Kennedy?,"""wer war der Nachfolger von Patrick F. Kennedy?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:John_F._Kennedy dbo:successor ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Patrick_F._Kennedy> <http://dbpedia.org/ontology/successor>  ?o .    
}","[[(http://dbpedia.org/resource/Benjamin_A._Smith_II ), (http://dbpedia.org/resource/Lyndon_B._Johnson ), (http://dbpedia.org/resource/Tip_O'Neill )]]",[]
122,0,Wer hat den Soundtrack für Camerons Titanic geschrieben?,,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Titanic_(1997_film)> <http://dbpedia.org/ontology/musicComposer> ?uri . } ,,[[(http://dbpedia.org/resource/James_Horner )]],[]
123,0.784810126582278,Welche Filme hat Kurosawa gedreht?,"""welcher Film wird von Akira Kurosawa gedreht?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri rdf:type dbo:Film .
        ?uri dbo:director res:Akira_Kurosawa .
}","select  ?s    
{
   ?s <http://dbpedia.org/ontology/director>  <http://dbpedia.org/resource/Akira_Kurosawa> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Film> .    
}","[[(http://dbpedia.org/resource/Horse_(1941_film) ), (http://dbpedia.org/resource/The_Men_Who_Tread_on_the_Tiger's_Tail ), (http://dbpedia.org/resource/Yojimbo_(film) ), (http://dbpedia.org/resource/Ran_(film) ), (http://dbpedia.org/resource/Dersu_Uzala_(1975_film) ), (http://dbpedia.org/resource/Madadayo ), (http://dbpedia.org/resource/One_Wonderful_Sunday ), (http://dbpedia.org/resource/The_Idiot_(1951_film) ), (http://dbpedia.org/resource/The_Quiet_Duel ), (http://dbpedia.org/resource/Seven_Samurai ), (http://dbpedia.org/resource/High_and_Low_(1963_film) ), (http://dbpedia.org/resource/Ikiru ), (http://dbpedia.org/resource/Scandal_(1950_film) ), (http://dbpedia.org/resource/Stray_Dog_(film) ), (http://dbpedia.org/resource/Throne_of_Blood ), (http://dbpedia.org/resource/Sanshiro_Sugata_Part_II ), (http://dbpedia.org/resource/Sanjuro ), (http://dbpedia.org/resource/Red_Beard ), (http://dbpedia.org/resource/Sanshiro_Sugata ), (http://dbpedia.org/resource/No_Regrets_for_Our_Youth ), (http://dbpedia.org/resource/Those_Who_Make_Tomorrow ), (http://dbpedia.org/resource/The_Lower_Depths_(1957_film) ), (http://dbpedia.org/resource/The_Most_Beautiful ), (http://dbpedia.org/resource/Kagemusha ), (http://dbpedia.org/resource/Dreams_(1990_film) ), (http://dbpedia.org/resource/I_Live_in_Fear ), (http://dbpedia.org/resource/Rashomon ), (http://dbpedia.org/resource/The_Hidden_Fortress ), (http://dbpedia.org/resource/The_Bad_Sleep_Well ), (http://dbpedia.org/resource/Drunken_Angel ), (http://dbpedia.org/resource/Rhapsody_in_August ), (http://dbpedia.org/resource/Dodes'ka-den )]]","[(http://dbpedia.org/resource/Horse_(1941_film) ), (http://dbpedia.org/resource/The_Men_Who_Tread_on_the_Tiger's_Tail ), (http://dbpedia.org/resource/Yojimbo_(film) ), (http://dbpedia.org/resource/Ran_(film) ), (http://dbpedia.org/resource/Dersu_Uzala_(1975_film) ), (http://dbpedia.org/resource/Madadayo ), (http://dbpedia.org/resource/One_Wonderful_Sunday ), (http://dbpedia.org/resource/The_Idiot_(1951_film) ), (http://dbpedia.org/resource/The_Quiet_Duel ), (http://dbpedia.org/resource/Seven_Samurai ), (http://dbpedia.org/resource/High_and_Low_(1963_film) ), (http://dbpedia.org/resource/Ikiru ), (http://dbpedia.org/resource/Scandal_(1950_film) ), (http://dbpedia.org/resource/Stray_Dog_(film) ), (http://dbpedia.org/resource/Throne_of_Blood ), (http://dbpedia.org/resource/Sanshiro_Sugata_Part_II ), (http://dbpedia.org/resource/Sanjuro ), (http://dbpedia.org/resource/Red_Beard ), (http://dbpedia.org/resource/Sanshiro_Sugata ), (http://dbpedia.org/resource/No_Regrets_for_Our_Youth ), (http://dbpedia.org/resource/Those_Who_Make_Tomorrow ), (http://dbpedia.org/resource/The_Lower_Depths_(1957_film) ), (http://dbpedia.org/resource/The_Most_Beautiful ), (http://dbpedia.org/resource/Kagemusha ), (http://dbpedia.org/resource/Dreams_(1990_film) ), (http://dbpedia.org/resource/I_Live_in_Fear ), (http://dbpedia.org/resource/Rashomon ), (http://dbpedia.org/resource/The_Hidden_Fortress ), (http://dbpedia.org/resource/The_Bad_Sleep_Well ), (http://dbpedia.org/resource/Drunken_Angel ), (http://dbpedia.org/resource/Rhapsody_in_August ), (http://dbpedia.org/resource/Dodes'ka-den )]"
124,0,Welche Plattenfirma hat Elvis' erstes Album aufgenommen?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
        ?x rdf:type dbo:Album .
        ?x dbo:artist res:Elvis_Presley .
        ?x dbo:releaseDate ?y .
        ?x dbo:recordLabel ?uri .
}
ORDER BY ASC(?y) 
OFFSET 0 LIMIT 1",,[[(http://dbpedia.org/resource/Sun_Records)]],[]
125,0.709677419354839,In welcher Zeitzone liegt Rom?,"""in welchem Land liegt Rotterdam?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rome> <http://dbpedia.org/ontology/timeZone> ?uri . } ,"select  ?o    
{
    <http://dbpedia.org/resource/Rotterdam> <http://dbpedia.org/ontology/country>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    
}",[[(http://dbpedia.org/resource/Central_European_Time)]],[(http://dbpedia.org/resource/Netherlands )]
126,0,Welche Währung benutzt China?,,"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri
WHERE {  
   res:China dbo:currency ?uri . 
}",,[[(http://dbpedia.org/resource/Renminbi )]],[]
127,0.941176470588235,Wer sind die Entwickler von DBpedia?,"""wer sind Entwickler von DBpedia?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/DBpedia> <http://dbpedia.org/ontology/developer> ?uri . },"select  ?o    
{
    <http://dbpedia.org/resource/DBpedia> <http://dbpedia.org/ontology/developer>  ?o .    
}","[[(http://dbpedia.org/resource/Free_University_of_Berlin ), (http://dbpedia.org/resource/Leipzig_University ), (http://dbpedia.org/resource/OpenLink_Software )]]","[(http://dbpedia.org/resource/Free_University_of_Berlin ), (http://dbpedia.org/resource/Leipzig_University ), (http://dbpedia.org/resource/OpenLink_Software )]"
128,0,Hat Abraham Lincolns Sterbeort eine Webseite?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
        res:Abraham_Lincoln dbo:deathPlace ?p .
        ?p dbo:website ?w . 
}",,[[(false)]],[]
129,0.714285714285714,Wer ist der König der Niederlande?,"""was ist die W�hrung von Niederlande?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Netherlands> <http://dbpedia.org/ontology/leader> ?uri . ?uri a <http://dbpedia.org/ontology/Royalty> . } ,"select  ?o    
{
    <http://dbpedia.org/resource/Netherlands> <http://dbpedia.org/ontology/currency>  ?o .    
}","[[(http://dbpedia.org/resource/Mark_Rutte ), (http://dbpedia.org/resource/Willem-Alexander_of_the_Netherlands )]]",[(http://dbpedia.org/resource/Euro )]
130,1,In welcher Stadt ist Nikos Kazantzakis gestorben?,"""in welcher Stadt ist Nikos Kazantzakis gestorben?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Nikos_Kazantzakis> <http://dbpedia.org/ontology/deathPlace> ?uri . ?uri a <http://dbpedia.org/ontology/Town> . },"select  ?o    
{
    <http://dbpedia.org/resource/Nikos_Kazantzakis> <http://dbpedia.org/ontology/deathPlace>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    
}","[[(http://dbpedia.org/resource/Freiburg_im_Breisgau ), (http://dbpedia.org/resource/Germany ), (http://dbpedia.org/resource/West_Germany )]]","[(http://dbpedia.org/resource/Freiburg_im_Breisgau ), (http://dbpedia.org/resource/Germany ), (http://dbpedia.org/resource/West_Germany )]"
131,0.835443037974684,Wer war der Vater von Königin Elizabeth II?,"""wer war die Vater von Elisabeth II.?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/property/>
SELECT DISTINCT ?uri
WHERE { 
        res:Elizabeth_II dbp:father ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Elizabeth_II> <http://dbpedia.org/property/father>  ?o .    
}",[[(http://dbpedia.org/resource/George_VI )]],[(http://dbpedia.org/resource/George_VI )]
132,0,Gib mir eine Liste aller stark bedrohten Vogelarten.,,SELECT DISTINCT ?uri ?p WHERE { ?uri a <http://dbpedia.org/ontology/Bird> . { ?uri <http://dbpedia.org/ontology/conservationStatus> 'CR'^^<http://www.w3.org/2001/XMLSchema#string> . } UNION { ?uri <http://purl.org/dc/terms/subject> <http://dbpedia.org/resource/Category:Critically_endangered_animals> . } },,[[(http://dbpedia.org/resource/Chatham_pigeon)]],[]
133,0.708333333333333,Wieviele Einwohner hat die größte Stadt in Kanada?,"""welche St�dte sind die gr��te Stadt in Kanada?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num
WHERE {
        res:Canada dbo:largestCity ?city . 
        ?city dbo:populationTotal ?num .
}","select  ?o    
{
    <http://dbpedia.org/resource/Canada> <http://dbpedia.org/ontology/largestCity>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    
}","[[(""2615060""^^xsd:nonNegativeInteger )]]",[(http://dbpedia.org/resource/Toronto )]
134,0,An welchen militärischen Auseinandersetzungen war Lawrence von Arabien beteiligt?,,"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { 
        res:T._E._Lawrence dbo:battle ?uri . 
}",,"[[(http://dbpedia.org/resource/Battle_of_Megiddo_(1918) ), (http://dbpedia.org/resource/Battle_of_Aqaba ), (http://dbpedia.org/resource/Battle_of_Aba_el_Lissan ), (http://dbpedia.org/resource/World_War_I ), (http://dbpedia.org/resource/Siege_of_Medina ), (http://dbpedia.org/resource/Arab_Revolt ), (http://dbpedia.org/resource/Capture_of_Damascus_(1918) ), (http://dbpedia.org/resource/Battle_of_Deraa ), (http://dbpedia.org/resource/Battle_of_Talifeh ), (http://dbpedia.org/resource/Battle_of_Fwelia )]]",[]
135,0,Welches Buch hat die meisten Seiten?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri
WHERE { 
        ?uri rdf:type dbo:Book . 
        ?uri dbo:numberOfPages ?n .
}
ORDER BY DESC(?n)
OFFSET 0 LIMIT 1",,[[(http://dbpedia.org/resource/The_Neutronium_Alchemist)]],[]
136,0.840579710144927,In welchem Land entspringt der Nil?,"""in welchen Lagen entspringen Nile?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {       
        res:Nile dbo:sourceCountry ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Nile> <http://dbpedia.org/property/mouthLocation>  ?o .    
}","[[(http://dbpedia.org/resource/Ethiopia ), (http://dbpedia.org/resource/Rwanda )]]","[(""Mediterranean Sea""@en )]"
137,0,Wer ist der Formel-1-Fahrer mit den meisten Rennen?,,SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FormulaOneRacer> .  ?uri <http://dbpedia.org/ontology/races> ?x . } ORDER BY DESC(?x) OFFSET 0 LIMIT 1 ,,[[(http://dbpedia.org/resource/Pedro_Diniz)]],[]
138,0.805555555555556,Welche Firmen stellen Hovercrafts her?,"""welche Schiffe stellen Hovercraft?""",SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> . ?uri <http://dbpedia.org/ontology/product> <http://dbpedia.org/resource/Hovercraft> . },"select  ?s    
{
   ?s <http://dbpedia.org/ontology/product>  <http://dbpedia.org/resource/Hovercraft> .    
}","[[(http://dbpedia.org/resource/British_Hovercraft_Corporation),(http://dbpedia.org/resource/Hanjin_Heavy_Industries),(http://dbpedia.org/resource/Saunders-Roe)]]","[(http://dbpedia.org/resource/Saunders-Roe ), (http://dbpedia.org/resource/British_Hovercraft_Corporation ), (http://dbpedia.org/resource/Hanjin_Heavy_Industries )]"
139,0.766666666666667,Hatte Elvis Presley Kinder?,"""wer hat Elvis Presley insipriert?""",ASK WHERE { <http://dbpedia.org/resource/Elvis_Presley> <http://dbpedia.org/ontology/child> ?uri . } ,"select  ?s    
{
   ?s <http://dbpedia.org/ontology/influenced>  <http://dbpedia.org/resource/Elvis_Presley> .    
}",[[(true)]],[]
140,0.918918918918919,In welcher Stadt ist der Präsident von Montenegro geboren?,"""in welcher Stadt ist President of Montenegro geboren?""",SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/property/office> <http://dbpedia.org/resource/President_of_Montenegro> . ?x <http://dbpedia.org/ontology/birthPlace> ?uri . ?uri a <http://dbpedia.org/ontology/City> . } ,"select  ?o    
{
    <http://dbpedia.org/resource/President_of_Montenegro> <http://dbpedia.org/ontology/birthPlace>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    
}","[[(http://dbpedia.org/resource/Belgrade ), (http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia ), (http://dbpedia.org/resource/Socialist_Republic_of_Serbia ), (http://dbpedia.org/resource/Nik?i? ), (http://dbpedia.org/resource/Socialist_Republic_of_Montenegro )]]",[]
141,1,In welchem Land ist Bill Gates geboren?,"""in welchem Land ist Bill Gates geboren?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Bill_Gates> <http://dbpedia.org/ontology/birthPlace> ?x . ?x <http://dbpedia.org/ontology/country> ?uri . },"select  ?o    
{
    <http://dbpedia.org/resource/Bill_Gates> <http://dbpedia.org/ontology/birthPlace>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    
}",[[(http://dbpedia.org/resource/United_States )]],"[(http://dbpedia.org/resource/Seattle ), (http://dbpedia.org/resource/United_States ), (http://dbpedia.org/resource/Washington_(state) )]"
142,0.833333333333333,In welcher Ländern wird Japanisch gesprochen?,"""in welchem Land wird Japanische Sprache gesprochen?""",SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/ontology/language> <http://dbpedia.org/resource/Japanese_language> . } ,"select  ?s    
{
   ?s <http://dbpedia.org/ontology/language>  <http://dbpedia.org/resource/Japanese_language> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    
}","[[(http://dbpedia.org/resource/Allied_Military_Government_for_Occupied_Territories),(http://dbpedia.org/resource/Brazilians),(http://dbpedia.org/resource/Japan),(http://dbpedia.org/resource/Japanese_people),(http://dbpedia.org/resource/Palau)]]",[]
143,0,"Zeig mir das Buch, das Muhammad Ali geschrieben hat.",,"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri 
WHERE { 
         ?uri rdf:type dbo:Book . 
         ?uri dbo:author res:Muhammad_Ali . 
}",,[[(http://dbpedia.org/resource/The_Soul_of_a_Butterfly)]],[]
144,0.770833333333333,Ist Michelle Obama die Frau von Barack Obama?,"""wer ist die Tochter von die Frau von Barack Obama??""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Barack_Obama dbo:spouse res:Michelle_Obama .
}","SELECT DISTINCT ?objOfProp WHERE 
{
    ?subjOfProp <http://dbpedia.org/ontology/child> ?objOfProp .   <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/spouse> ?subjOfProp .
}",[[(true)]],[]
145,1,Was ist die Vorwahl von Berlin?,"""was ist die Vorwahl von Berlin?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?string 
WHERE {
	res:Berlin dbo:areaCode ?string .
}","select  ?o    
{
    <http://dbpedia.org/resource/Berlin> <http://dbpedia.org/ontology/areaCode>  ?o .    
}",[[(030)]],"[(""030"" )]"
146,0,"Gib mir alle Schauspieler, die in Last Action Hero mitgespielt haben.",,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        res:Last_Action_Hero dbo:starring ?uri . 
}",,"[[(http://dbpedia.org/resource/Anthony_Quinn), (http://dbpedia.org/resource/Arnold_Schwarzenegger), (http://dbpedia.org/resource/Art_Carney),(http://dbpedia.org/resource/Austin_OBrien),(http://dbpedia.org/resource/Bridgette_Wilson),(http://dbpedia.org/resource/Charles_Dance),(http://dbpedia.org/resource/F._Murray_Abraham),(http://dbpedia.org/resource/Robert_Prosky),(http://dbpedia.org/resource/Tom_Noonan)]]",[]
147,0.95,Was sind die Spitznamen von San Francisco?,"""was sind Spitznamen von San Francisco?""",SELECT DISTINCT ?string WHERE {  <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname> ?string . } ,"select  ?o    
{
    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    
}","[[(""The City by the Bay; Fog City; San Fran; Frisco ; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""@en)]]","[(""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""@en )]"
148,0,Was war das erste Queen-Album?,,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Album> . ?uri <http://dbpedia.org/ontology/artist> <http://dbpedia.org/resource/Queen_(band)> . ?uri <http://dbpedia.org/ontology/releaseDate> ?d . } ORDER BY ASC(?d) OFFSET 0 LIMIT 1,,[[(http://dbpedia.org/resource/Queen_(Queen_album))]],[]
149,0.777777777777778,Durch welche Länder fließt der Yenisei?,"""durch welche L�nder flie�en Nile?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/property/>
SELECT DISTINCT ?uri 
WHERE {
        res:Yenisei_River dbp:country ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Nile> <http://dbpedia.org/property/country>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    
}","[[(http://dbpedia.org/resource/Mongolia),(http://dbpedia.org/resource/Russia)]]","[(""Sudan""@en ), (""Uganda""@en ), (""Tanzania""@en ), (""Democratic Republic of the Congo""@en ), (""Burundi""@en ), (""Rwanda""@en ), (""Kenya""@en ), (""Ethiopia""@en ), (""Egypt""@en ), (""South Sudan""@en )]"
150,0.82,Welche Fernsehserien hat Walt Disney entworfen?,"""welche Fernsehsendung wird von Walt Disney entworfen?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
	?uri rdf:type dbo:TelevisionShow .
        ?uri dbo:creator res:Walt_Disney .
}","select  ?s    
{
   ?s <http://dbpedia.org/ontology/creator>  <http://dbpedia.org/resource/Walt_Disney> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/TelevisionShow> .    
}","[[(http://dbpedia.org/resource/Figaro_(Disney) ), (http://dbpedia.org/resource/Oswald_the_Lucky_Rabbit ), (http://dbpedia.org/resource/The_Mickey_Mouse_Club ), (http://dbpedia.org/resource/Pete_Junior ), (http://dbpedia.org/resource/Evil_Queen_(Disney) ), (http://dbpedia.org/resource/Ludwig_Von_Drake ), (http://dbpedia.org/resource/Clarabelle_Cow ), (http://dbpedia.org/resource/List_of_Jiminy_Cricket_educational_serials ), (http://dbpedia.org/resource/Mickey_Mouse ), (http://dbpedia.org/resource/Mickey_Mouse_Clubhouse ), (http://dbpedia.org/resource/Minnie_Mouse ), (http://dbpedia.org/resource/Humphrey_the_Bear ), (http://dbpedia.org/resource/Louie_the_Mountain_Lion ), (http://dbpedia.org/resource/Goofy ), (http://dbpedia.org/resource/Horace_Horsecollar ), (http://dbpedia.org/resource/Pete_(Disney) ), (http://dbpedia.org/resource/Donald_Duck ), (http://dbpedia.org/resource/Julius_the_Cat )]]","[(http://dbpedia.org/resource/Figaro_(Disney) ), (http://dbpedia.org/resource/Oswald_the_Lucky_Rabbit ), (http://dbpedia.org/resource/The_Mickey_Mouse_Club ), (http://dbpedia.org/resource/Pete_Junior ), (http://dbpedia.org/resource/Evil_Queen_(Disney) ), (http://dbpedia.org/resource/Ludwig_Von_Drake ), (http://dbpedia.org/resource/Clarabelle_Cow ), (http://dbpedia.org/resource/List_of_Jiminy_Cricket_educational_serials ), (http://dbpedia.org/resource/Mickey_Mouse ), (http://dbpedia.org/resource/Mickey_Mouse_Clubhouse ), (http://dbpedia.org/resource/Minnie_Mouse ), (http://dbpedia.org/resource/Humphrey_the_Bear ), (http://dbpedia.org/resource/Louie_the_Mountain_Lion ), (http://dbpedia.org/resource/Goofy ), (http://dbpedia.org/resource/Horace_Horsecollar ), (http://dbpedia.org/resource/Pete_(Disney) ), (http://dbpedia.org/resource/Donald_Duck ), (http://dbpedia.org/resource/Julius_the_Cat )]"
151,0,Welche Brücke hat die längste Spannweite?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
        ?uri rdf:type dbo:Bridge .
        ?uri dbo:mainspan ?s . 
} 
ORDER BY DESC(?s) 
OFFSET 0 LIMIT 1",,[[(http://dbpedia.org/resource/East_Haddam_Bridge)]],[]
152,0,Aus welchem Land kommt Sitecore?,,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Sitecore> <http://dbpedia.org/ontology/foundationPlace> ?uri . },,[[(http://dbpedia.org/resource/Denmark )]],[]
153,1,Wen hat Lance Bass geheiratet?,"""Wen hat Lance Bass geheiratet?""",SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Lance_Bass> . } ,"select  ?s    
{
   ?s <http://dbpedia.org/ontology/spouse>  <http://dbpedia.org/resource/Lance_Bass> .    
}",[[(http://dbpedia.org/resource/Michael_Turchin)]],[]
154,1,Was ist die Hauptstadt von Kanada?,"""was ist die Hauptstadt von Kanada?""","PREFIX dbo:  <http://dbpedia.org/ontology/>
PREFIX res:  <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
        res:Canada dbo:capital ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Canada> <http://dbpedia.org/ontology/capital>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    
}",[[(http://dbpedia.org/resource/Ottawa )]],[(http://dbpedia.org/resource/Ottawa )]
155,0.972222222222222,Wer hat Vincent van Gogh inspiriert?,"""wer hat Vincent van Gogh insipriert?""",SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/influenced> <http://dbpedia.org/resource/Vincent_van_Gogh> . },"select  ?s    
{
   ?s <http://dbpedia.org/ontology/influenced>  <http://dbpedia.org/resource/Vincent_van_Gogh> .    
}","[[(http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli ), (http://dbpedia.org/resource/Anton_Mauve )]]","[(http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli ), (http://dbpedia.org/resource/Anton_Mauve )]"
